movieId,tmdbId,imdb_id,title,original_title,original_language,release_date,runtime,budget,revenue,popularity,vote_average,vote_count,genres,production_companies,production_countries,adult,status,genres_list,primary_genre,release_year
60,11359,tt0113419,The Indian in the Cupboard,The Indian in the Cupboard,en,1995-07-14,96.0,45000000,0.0,10.673296,5.9,136.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]","[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'The Kennedy/Marshall Company', 'id': 862}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Family|Fantasy,Adventure,1995
61,17182,tt0116260,Eye for an Eye,Eye for an Eye,en,1996-01-12,101.0,20000000,0.0,4.733526,5.8,65.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1996
62,2054,tt0113862,Mr. Holland's Opus,Mr. Holland's Opus,en,1995-12-29,137.0,0,106269971.0,7.137117,6.9,115.0,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'The Charlie Mopic Company', 'id': 916}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Music|Drama|Family,Music,1995
63,10607,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,en,1996-01-12,89.0,0,0.0,11.700115,6.2,192.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Island Pictures', 'id': 3492}, {'name': 'Ivory Way Productions', 'id': 5441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1996
64,19760,tt0118002,Two If by Sea,Two If by Sea,en,1996-01-12,96.0,0,0.0,2.174487,4.5,14.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Romance,Comedy,1996
65,9536,tt0115683,Bio-Dome,Bio-Dome,en,1996-01-12,88.0,15000000,0.0,6.387469,4.4,110.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}, {'name': '3 Arts Entertainment', 'id': 36390}, {'name': 'Weasel Productions', 'id': 38003}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1996
66,11525,tt0116839,Lawnmower Man 2: Beyond Cyberspace,Lawnmower Man 2: Beyond Cyberspace,en,1996-01-12,92.0,0,2409225.0,2.49535,2.8,32.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Science Fiction,Action,1996
68,4482,tt0113149,French Twist,Gazon maudit,fr,1995-02-08,95.0,0,0.0,2.518051,6.0,43.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Renn Productions', 'id': 82}, {'name': 'Les Films Flam', 'id': 1614}, {'name': 'TF1 Films Production', 'id': 3823}, {'name': 'Canal+', 'id': 5358}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Comedy|Romance,Comedy,1995
69,10634,tt0113118,Friday,Friday,en,1995-04-26,91.0,3500000,28215918.0,14.56965,7.0,513.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'New Line Cinema', 'id': 12}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1995
70,755,tt0116367,From Dusk Till Dawn,From Dusk Till Dawn,en,1996-01-19,108.0,19000000,25836616.0,15.339153,6.9,1644.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'A Band Apart', 'id': 59}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Los Hooligans Productions', 'id': 11705}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Action|Thriller|Crime,Horror,1996
71,11859,tt0113010,Fair Game,Fair Game,en,1995-11-03,91.0,50000000,11534477.0,5.912223,4.1,54.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Thriller|Romance,Action,1995
72,28387,tt0113537,Kicking and Screaming,Kicking and Screaming,en,1995-10-06,96.0,0,718490.0,3.367276,7.0,36.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Castleberg Productions', 'id': 5841}, {'name': 'Sandollar Productions', 'id': 5842}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,1995
73,48750,tt0113828,Les Miserables,Les misérables,fr,1995-03-22,175.0,0,0.0,1.479446,6.6,8.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","[{'name': 'Les Films 13', 'id': 1742}, {'name': 'Canal+', 'id': 5358}, {'name': 'TF1', 'id': 22123}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Drama|History,Drama,1995
74,20927,tt0115644,Bed of Roses,Bed of Roses,en,1996-01-26,87.0,0,19030691.0,10.412194,5.1,27.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Juno Pix', 'id': 4286}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1996
76,9102,tt0114367,Screamers,Screamers,en,1995-09-08,108.0,20000000,5781885.0,12.758848,6.1,154.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'name': 'The Movie Network (TMN)', 'id': 3388}, {'name': 'Allegro Films', 'id': 4899}, {'name': 'Fuji Eight Company Ltd.', 'id': 7958}, {'name': 'Fries Film Group', 'id': 23096}, {'name': 'Super Ecran', 'id': 23097}, {'name': 'Triumph Films', 'id': 23098}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Horror|Science Fiction,Horror,1995
77,124626,tt0113973,Nico Icon,Nico Icon,en,1995-02-18,70.0,0,0.0,0.133893,7.3,3.0,"[{'id': 99, 'name': 'Documentary'}]","[{'name': 'Zweites Deutsches Fernsehen (ZDF)', 'id': 4606}, {'name': 'Ciak Filmproduktion', 'id': 83201}, {'name': 'Bluehorse Films', 'id': 93174}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Documentary,Documentary,1995
78,27526,tt0112744,The Crossing Guard,The Crossing Guard,en,1995-11-15,111.0,0,0.0,5.756462,6.1,74.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1995
79,9623,tt0116731,The Juror,The Juror,en,1996-02-02,118.0,44000000,0.0,6.010579,5.5,91.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1996
80,46785,tt0112445,The White Balloon,بادکنک سفید,fa,1995-01-01,85.0,0,0.0,1.196256,7.5,20.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'I.R.I.B. Channel 2', 'id': 38953}, {'name': 'Ferdos Films', 'id': 38954}]","[{'iso_3166_1': 'IR', 'name': 'Iran'}]",False,Released,Family|Drama,Family,1995
81,400,tt0114660,Things to Do in Denver When You're Dead,Things to Do in Denver When You're Dead,en,1995-12-01,116.0,8000000,529766.0,4.486179,6.7,87.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Crime,Drama,1995
82,880,tt0112379,Antonia's Line,Antonia,nl,1995-09-12,102.0,900000,0.0,2.030174,7.2,26.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]","[{'name': 'Bergen Film', 'id': 575}, {'name': 'Bard Entertainments', 'id': 576}, {'name': 'NPS Televisie', 'id': 577}]","[{'iso_3166_1': 'NL', 'name': 'Netherlands'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'BE', 'name': 'Belgium'}]",False,Released,Drama|Comedy,Drama,1995
83,146599,tt0114039,Once Upon a Time... When We Were Colored,Once Upon a Time... When We Were Colored,en,1996-01-26,115.0,0,0.0,0.252287,4.5,2.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'BET Pictures', 'id': 38196}, {'name': 'United Image Entertainme', 'id': 38197}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Romance|Drama,Romance,1996
84,188588,tt0113612,Last Summer in the Hamptons,Last Summer in the Hamptons,en,1995-11-22,108.0,0,0.0,0.531159,0.0,0.0,[],[],[],False,Released,,,1995
85,8447,tt0112365,Angels and Insects,Angels and Insects,en,1995-09-10,118.0,0,0.0,2.15166,6.3,17.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Playhouse International Pictures', 'id': 2492}, {'name': 'The Samuel Goldwyn Company', 'id': 8888}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1995
86,10534,tt0118158,White Squall,White Squall,en,1996-02-02,129.0,38000000,10300000.0,9.568604,6.3,86.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Scott Free Productions', 'id': 1645}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Drama,Action,1996
87,17414,tt0116151,Dunston Checks In,Dunston Checks In,en,1996-01-12,88.0,16000000,0.0,4.814825,5.1,59.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Joe Wizan/Todd Black', 'id': 3311}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Adventure|Comedy|Family,Adventure,1996
88,13997,tt0115697,Black Sheep,Black Sheep,en,1996-02-01,87.0,0,32.0,8.963037,6.0,124.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1996
89,2086,tt0113972,Nick of Time,Nick of Time,en,1995-11-22,90.0,8169363,8175346.0,6.848591,6.1,190.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama|Thriller,Crime,1995
92,9095,tt0117002,Mary Reilly,Mary Reilly,en,1996-02-23,104.0,47000000,12379402.0,12.866139,5.7,77.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'NFH Productions', 'id': 18737}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Horror|Thriller|Romance,Drama,1996
93,12158,tt0114825,Vampire in Brooklyn,Vampire in Brooklyn,en,1995-10-26,100.0,14000000,19800000.0,9.071127,4.5,113.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Horror|Romance,Comedy,1995
94,9283,tt0115639,Beautiful Girls,Beautiful Girls,en,1996-02-09,112.0,0,0.0,4.670562,6.6,103.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Miramax Films', 'id': 14}, {'name': 'Woods Entertainment', 'id': 979}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Drama|Romance,Comedy,1996
95,9208,tt0115759,Broken Arrow,Broken Arrow,en,1996-02-09,108.0,50000000,150270147.0,14.957626,5.7,459.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'WCG Entertainment Productions', 'id': 456}, {'name': 'Mark Gordon Productions', 'id': 11362}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Adventure|Drama|Thriller,Action,1996
96,40154,tt0113403,A Midwinter's Tale,A Midwinter's Tale,en,1995-12-01,99.0,0,0.0,0.513391,7.5,6.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Midwinter Films', 'id': 75942}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Comedy,Comedy,1995
97,406,tt0113247,La Haine,La Haine,fr,1995-05-31,98.0,3000000,0.0,12.108196,7.9,695.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Egg Pictures', 'id': 802}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Canal+', 'id': 5358}, {'name': 'Les Productions Lazennec', 'id': 5869}, {'name': 'La Sept Cinéma', 'id': 16366}, {'name': 'Kasso Inc. Productions', 'id': 22684}, {'name': 'Studio Image', 'id': 68517}, {'name': 'Cofinergie 6', 'id': 68518}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",False,Released,Drama,Drama,1995
98,45549,tt0111173,Shopping,Shopping,en,1994-12-06,105.0,0,0.0,2.657647,5.6,13.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Channel Four Films', 'id': 181}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Action|Adventure|Drama|Science Fiction|Thriller,Action,1994
99,63076,tt0113283,Heidi Fleiss: Hollywood Madam,Heidi Fleiss: Hollywood Madam,en,1995-12-27,106.0,0,0.0,0.638211,6.8,4.0,"[{'id': 99, 'name': 'Documentary'}]","[{'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Westdeutscher Rundfunk (WDR)', 'id': 7025}, {'name': 'Canadian Broadcasting Corporation (CBC)', 'id': 12113}, {'name': 'Cinemax Reel Life', 'id': 12911}, {'name': 'InPictures', 'id': 12912}, {'name': 'Lafayette Films', 'id': 12913}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",False,Released,Documentary,Documentary,1995
100,11062,tt0115907,City Hall,City Hall,en,1996-02-16,111.0,0,0.0,4.807223,6.0,67.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Castle Rock Entertainment', 'id': 97}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1996
101,13685,tt0115734,Bottle Rocket,Bottle Rocket,en,1996-02-21,91.0,7000000,560069.0,6.904831,6.8,285.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Gracie Films', 'id': 18}, {'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Crime|Drama,Comedy,1996
102,47475,tt0117102,Mr. Wrong,Mr. Wrong,en,1996-02-16,96.0,0,0.0,3.329264,3.3,16.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy|Romance,Comedy,1996
103,2045,tt0118040,Unforgettable,Unforgettable,en,1996-02-23,106.0,18000000,0.0,2.464425,5.3,22.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Spelling Films', 'id': 10355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Mystery|Science Fiction|Thriller,Drama,1996
104,9614,tt0116483,Happy Gilmore,Happy Gilmore,en,1996-02-16,92.0,12000000,41205099.0,9.592265,6.5,767.0,"[{'id': 35, 'name': 'Comedy'}]","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Brillstein-Grey Entertainment', 'id': 1606}, {'name': 'Robert Simonds Productions', 'id': 3929}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Comedy,Comedy,1996
105,688,tt0112579,The Bridges of Madison County,The Bridges of Madison County,en,1995-05-28,135.0,24000000,182016617.0,5.951077,7.3,397.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","[{'name': 'Amblin Entertainment', 'id': 56}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Romance,Drama,1995
107,10874,tt0117110,Muppet Treasure Island,Muppet Treasure Island,en,1996-02-16,100.0,0,34327391.0,6.902423,6.5,93.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Jim Henson Productions', 'id': 2504}, {'name': 'Jim Henson Company, The', 'id': 6254}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Comedy|Music|Family|Adventure,Action,1996
108,89333,tt0112646,Catwalk,Catwalk,en,1995-12-08,95.0,0,0.0,0.976707,7.0,2.0,"[{'id': 99, 'name': 'Documentary'}]",[],[],False,Released,Documentary,Documentary,1995
110,197,tt0112573,Braveheart,Braveheart,en,1995-05-24,177.0,72000000,210000000.0,20.755149,7.7,3404.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]","[{'name': 'Icon Entertainment International', 'id': 4564}, {'name': 'The Ladd Company', 'id': 7965}, {'name': 'B.H. Finance C.V.', 'id': 11353}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Action|Drama|History|War,Action,1995
111,103,tt0075314,Taxi Driver,Taxi Driver,en,1976-02-07,114.0,1300000,28262574.0,14.092713,8.1,2632.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': 'Italo/Judeo Productions', 'id': 46059}, {'name': 'Bill/Phillips', 'id': 46060}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Crime|Drama,Crime,1976
112,33542,tt0113326,Rumble in the Bronx,紅番區,cn,1995-01-30,91.0,7500000,32392047.0,12.314278,6.5,245.0,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Golden Harvest Company', 'id': 2521}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",False,Released,Crime|Action|Comedy|Thriller,Crime,1995
113,43566,tt0115645,Before and After,Before and After,en,1996-02-23,108.0,35000000,0.0,2.938293,5.8,37.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",False,Released,Drama|Thriller,Drama,1996
114,71754,tt0113774,Margaret's Museum,Margaret's Museum,en,1995-09-13,114.0,0,0.0,0.372697,7.5,2.0,"[{'id': 18, 'name': 'Drama'}]","[{'name': 'Téléfilm Canada', 'id': 806}, {'name': 'Skyline Films', 'id': 2055}, {'name': 'Malofilm', 'id': 3498}, {'name': 'Société de Développement des Entreprises Culturelles (SODEC)', 'id': 9116}, {'name': 'British Screen Productions', 'id': 12745}, {'name': 'National Film Board of Canada (NFB)', 'id': 17027}, {'name': 'imX Communications', 'id': 22150}, {'name': 'Glace Bay Pictures', 'id': 38673}, {'name': 'Ciné Télé Action', 'id': 38674}, {'name': 'Nova Scotia Film Development Corporation', 'id': 40534}, {'name': 'Ranfilm', 'id': 85045}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Drama,Drama,1995
116,51352,tt0112373,Anne Frank Remembered,Anne Frank Remembered,en,1995-06-08,117.0,0,1.0,0.243986,7.3,4.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",False,Released,Documentary|Drama|Foreign,Documentary,1995
117,16934,tt0115033,The Young Poisoner's Handbook,The Young Poisoner's Handbook,en,1995-01-20,99.0,0,0.0,6.178497,6.9,19.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'name': 'Bavaria Film and Television Fund', 'id': 3236}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",False,Released,Comedy|Crime|Drama,Comedy,1995
